     149      11 -0.66768494D+00 -0.28597735D+01  0.29375692D+01  0.78684670D+02  0.86918021D+02  0.83385255D+02
     149      12 -0.10288835D+01 -0.25518037D+01  0.27541774D+01  0.78662082D+02  0.83690625D+02  0.79799899D+02
     162      10 -0.25176885D+01  0.12111518D+01  0.27968734D+01  0.21346840D+02  0.85517181D+02  0.83948186D+02
     164       8 -0.80731846D+00  0.21811200D+01  0.25418693D+01  0.71071182D+02  0.44388818D+02  0.65009598D+02
     164       9  0.99176449D+00 -0.16684338D+01  0.25316644D+01  0.71220434D+02  0.47877870D+02  0.10457040D+03
     164      12 -0.40588598D+00 -0.20052693D+01  0.22361311D+01  0.71467038D+02  0.14268149D+03  0.10477407D+03
     177       8  0.16025285D+01 -0.10670038D+01  0.22906581D+01  0.76427281D+02  0.60808392D+02  0.10927089D+03
     177      11  0.18494175D+01  0.13707265D+00  0.22709661D+01  0.76813440D+02  0.11528090D+03  0.14774801D+03
     180       9 -0.13637450D+01 -0.15066430D+01  0.21885868D+01  0.64881196D+02  0.61108794D+02  0.71747193D+02
     180      10  0.19475979D+01  0.80214389D+00  0.24561909D+01  0.65014767D+02  0.11040783D+03  0.61522445D+02
     180      11 -0.17339911D+01  0.10659347D+01  0.22354218D+01  0.65132511D+02  0.11332506D+03  0.10869849D+03
     180      12  0.99761392D+00 -0.20093835D+01  0.22978033D+01  0.65160315D+02  0.49527757D+02  0.38911706D+02
     181       8  0.60263918D+00 -0.18862954D+01  0.19816274D+01  0.49498238D+02  0.93912118D+02  0.10939129D+03
     181      11  0.55610759D+00 -0.19563502D+01  0.20537353D+01  0.49781908D+02  0.79768496D+02  0.80333458D+02
     181      12 -0.71323371D+00 -0.18409274D+01  0.19960091D+01  0.49795096D+02  0.83839254D+02  0.95902236D+02
     184      12  0.21003928D+01  0.22469206D+01  0.30790632D+01  0.43962973D+02  0.56541917D+02  0.51637952D+02
     185       9  0.21503415D+01  0.23286472D+01  0.31700468D+01  0.43412690D+02  0.10618661D+03  0.10526860D+03
     188       8 -0.13894801D+01 -0.22584099D+01  0.26718520D+01  0.31021215D+02  0.13400780D+03  0.12488737D+03
     188      12 -0.14804113D+01 -0.23742291D+01  0.28340430D+01  0.31386242D+02  0.54936910D+02  0.55806625D+02
     195       8 -0.57727741D+00 -0.15531725D+01  0.17350899D+01  0.74011453D+02  0.72752419D+02  0.50709289D+02
     195       9  0.75164064D+00 -0.15321404D+01  0.17092202D+01  0.74106274D+02  0.10847736D+03  0.88147507D+02
     195      10  0.15726402D+01 -0.67592130D+00  0.18073574D+01  0.74196365D+02  0.87114439D+02  0.10644565D+03
     195      11  0.17804083D+01  0.41557673D+00  0.19044687D+01  0.74257556D+02  0.10732158D+03  0.99587446D+02
     195      12  0.12141397D+01  0.13289624D+01  0.18894201D+01  0.74279761D+02  0.92854173D+02  0.10391386D+03
     197      10  0.46719669D+00  0.30161180D+01  0.30532381D+01  0.30843834D+02  0.94416961D+02  0.90288003D+02
     198       9 -0.12131258D+01  0.14870672D+01  0.21670134D+01  0.59102871D+02  0.11570998D+03  0.76434553D+02
     199       8 -0.29965127D+01 -0.75314576D+00  0.30909684D+01  0.24144308D+02  0.79218721D+02  0.76370020D+02
     199      12  0.34441417D+01  0.24229702D-01  0.34490825D+01  0.24707820D+02  0.82734697D+02  0.80288943D+02
     200       9  0.16560763D+01  0.13364120D+01  0.22073050D+01  0.79337112D+02  0.13013275D+03  0.15283813D+03
     200      10  0.27998753D+00  0.20191452D+01  0.22432433D+01  0.79464089D+02  0.57542552D+02  0.74215775D+02
     201       8 -0.10660083D+01 -0.10924345D+01  0.16279345D+01  0.87873239D+02  0.99769883D+02  0.11574679D+03
     201       9  0.15042570D+01 -0.48326671D+00  0.17317917D+01  0.87969836D+02  0.86424963D+02  0.45153801D+02
     201      10 -0.31281584D+00  0.16007914D+01  0.17640230D+01  0.88050417D+02  0.70164970D+02  0.84267914D+02
     202       8 -0.18922701D+01 -0.96956836D+00  0.27617848D+01  0.79566720D+02  0.13959392D+03  0.78587218D+02
     210       9 -0.17498064D+01 -0.25014751D+01  0.30528346D+01  0.21538874D+02  0.69873223D+02  0.67329554D+02
     210      10  0.16779142D+01  0.29697729D+01  0.34122921D+01  0.21718904D+02  0.10569991D+03  0.10385043D+03
     210      12  0.34160759D+01 -0.11506164D+00  0.34385280D+01  0.21886129D+02  0.77681272D+02  0.88182853D+02
     212       8  0.17715989D+01 -0.11301689D+01  0.21024667D+01  0.97766422D+02  0.10374324D+03  0.95004496D+02
     212       9  0.70063017D+00 -0.18955758D+01  0.20233721D+01  0.97968667D+02  0.81122390D+02  0.93915726D+02
     212      11 -0.11784272D+01  0.17229960D+01  0.21132322D+01  0.98310591D+02  0.93962267D+02  0.10965279D+03
     218      11 -0.25024546D+01 -0.87352944D+00  0.26518431D+01  0.57656927D+02  0.10668295D+03  0.10457788D+03
     225      11 -0.28330147D+01 -0.13528068D+00  0.28377325D+01  0.24338321D+02  0.93215748D+02  0.88531624D+02
     227       9 -0.44350937D+00 -0.27002166D+01  0.28036891D+01  0.59317854D+02  0.73332300D+02  0.63354719D+02
     227      11 -0.12991115D+01 -0.24584757D+01  0.28739533D+01  0.60000030D+02  0.70180919D+02  0.44619494D+02
     227      12  0.15694568D+01 -0.24979610D+01  0.29980773D+01  0.59997693D+02  0.97625772D+02  0.74684150D+02
     239       9  0.18255161D+01  0.85591858D-01  0.19455447D+01  0.85922842D+02  0.91319405D+02  0.11693026D+03
     239      10  0.11269483D+01  0.15519762D+01  0.19908425D+01  0.86040048D+02  0.10561760D+03  0.10529422D+03
     239      11 -0.29296981D+00  0.18502230D+01  0.19264747D+01  0.86125440D+02  0.79039436D+02  0.95129070D+02
     239      12 -0.86529443D+00  0.17074805D+01  0.19394362D+01  0.86145573D+02  0.69452069D+02  0.67710109D+02
     240      12  0.81599286D+00  0.31335151D+01  0.32431703D+01  0.83547273D+02  0.93189457D+02  0.99264634D+02
     246       8  0.13840883D+01 -0.25722202D+01  0.29215399D+01  0.73316824D+02  0.66831276D+02  0.67730259D+02
     250       9  0.11162151D+01  0.26881716D+01  0.29726220D+01  0.40052780D+02  0.42136541D+02  0.63034746D+02
     260      10 -0.19149751D+01  0.12699125D+01  0.23991453D+01  0.65305706D+02  0.13757960D+03  0.10440069D+03
     260      12 -0.45068398D+00 -0.19051957D+01  0.23164945D+01  0.65436287D+02  0.13039910D+03  0.13440499D+03
     265      10  0.50108249D+00 -0.23517304D+01  0.24118358D+01  0.83574227D+02  0.10402603D+03  0.92309785D+02
     265      11  0.82891040D+00 -0.22835719D+01  0.24485956D+01  0.83835226D+02  0.68140644D+02  0.66948815D+02
     267       9 -0.21713365D+01  0.11772203D+01  0.26540824D+01  0.90171974D+02  0.74237229D+02  0.73834022D+02
     267      10  0.20115310D+01  0.15132785D+01  0.27583226D+01  0.90461086D+02  0.10033451D+03  0.83133232D+02
     267      11  0.58990959D+00 -0.22931971D+01  0.24897677D+01  0.90705371D+02  0.10173387D+03  0.85279836D+02
     267      12  0.10885882D+01  0.23502135D+01  0.27377163D+01  0.90724783D+02  0.10402896D+03  0.10252075D+03
     269       9 -0.21642017D+01 -0.18102828D+00  0.23253631D+01  0.62861761D+02  0.10244129D+03  0.11090390D+03
     269      10  0.17913149D+01 -0.12674334D+01  0.23100966D+01  0.63022328D+02  0.10035041D+03  0.11953783D+03
     269      11  0.87811538D+00  0.20023360D+01  0.23049684D+01  0.63138263D+02  0.80758985D+02  0.78926976D+02
     279       8  0.18847979D+01  0.19349038D+01  0.27825439D+01  0.71200718D+02  0.53238412D+02  0.70638226D+02
     279       9  0.12256434D+01 -0.23019813D+01  0.26279303D+01  0.71433906D+02  0.46513711D+02  0.42461578D+02
     285      10  0.10963360D+01  0.22160091D+01  0.25092240D+01  0.99750144D+02  0.12573820D+03  0.13436955D+03
     285      11 -0.24415470D+00  0.24300585D+01  0.24644366D+01  0.99980379D+02  0.51057426D+02  0.53362903D+02
     285      12 -0.21713622D+01  0.31952644D+00  0.23600065D+01  0.10001825D+03  0.11050910D+03  0.88336733D+02
     286      11  0.26087481D+01  0.14381471D+01  0.30125485D+01  0.48893021D+02  0.10309579D+03  0.96156353D+02
     290       8 -0.53220751D+00 -0.29463311D+01  0.31093451D+01  0.38239837D+02  0.65569772D+02  0.74503348D+02
     290       9 -0.98812400D+00  0.29148605D+01  0.30937481D+01  0.38464334D+02  0.11292948D+03  0.12674761D+03
     290      11 -0.87872073D+00 -0.26684287D+01  0.29097629D+01  0.38916751D+02  0.72955146D+02  0.48902722D+02
     290      12 -0.27885629D+01 -0.10502848D+01  0.30451361D+01  0.38909998D+02  0.10677334D+03  0.11920159D+03
     291      12 -0.14359326D+01  0.14687902D+01  0.20605349D+01  0.26863181D+02  0.81702109D+02  0.79741182D+02
     296       8  0.11158387D+01  0.24471817D+01  0.27495308D+01  0.93322165D+02  0.85889760D+02  0.84240080D+02
     296       9  0.23875175D+01  0.68772068D+00  0.25118847D+01  0.93677105D+02  0.86933719D+02  0.85295750D+02
     296      10 -0.45747383D+00 -0.24537829D+01  0.25913991D+01  0.94045750D+02  0.86561938D+02  0.80981969D+02
     298      11  0.13538153D-01  0.33924033D+01  0.34043669D+01  0.40466438D+02  0.96806752D+02  0.10809465D+03
     298      12 -0.30581573D+01  0.34777192D+00  0.30839650D+01  0.40457610D+02  0.91493817D+02  0.10028773D+03
     303       9 -0.15800924D+01 -0.10476045D+01  0.19449122D+01  0.70628137D+02  0.11440383D+03  0.12659043D+03
     303      11  0.20289014D+01 -0.13545542D+00  0.21340529D+01  0.70852965D+02  0.77053402D+02  0.76613634D+02
     303      12 -0.90039330D+00 -0.15295057D+01  0.19307200D+01  0.70872795D+02  0.87726427D+02  0.12267265D+03
     312      10  0.29781621D+01  0.13154309D+01  0.32623387D+01  0.33807782D+02  0.77936191D+02  0.71134337D+02
     318       9 -0.18605677D+01 -0.32529189D+00  0.19261107D+01  0.46215523D+02  0.10659996D+03  0.88008327D+02
     318      11 -0.18272287D+01  0.23538102D+00  0.19162184D+01  0.46353952D+02  0.89285459D+02  0.86498346D+02
     324      12  0.53542061D+00  0.20111474D+01  0.20812814D+01  0.92223288D+02  0.90398734D+02  0.88167617D+02
     330       9 -0.12959898D+01 -0.17372775D+01  0.22071108D+01  0.24609138D+02  0.68915674D+02  0.57767979D+02
     333       9  0.33006812D+00 -0.28469251D+01  0.28808389D+01  0.55006387D+02  0.89510553D+02  0.76113288D+02
     333      12  0.12152931D+01  0.27530527D+01  0.30122609D+01  0.55596305D+02  0.78590099D+02  0.73671617D+02
     337      11  0.11967590D+01  0.27272224D+01  0.29786986D+01  0.48255438D+02  0.91205840D+02  0.89722501D+02
     343       9 -0.28423790D+01  0.67375121D+00  0.29523600D+01  0.73356527D+02  0.86712220D+02  0.91441838D+02
     345      12 -0.13381929D+01  0.25465825D+01  0.30396472D+01  0.25138274D+02  0.57702437D+02  0.91096682D+02
     356       8  0.15979150D+01  0.11360953D+01  0.20087461D+01  0.54253469D+02  0.59200045D+02  0.43508100D+02
     356      10 -0.11541920D+01 -0.12414092D+01  0.18993327D+01  0.54416617D+02  0.89355727D+02  0.12200442D+03
     356      12  0.18892617D+01  0.38734379D+00  0.20057312D+01  0.54490037D+02  0.11912021D+03  0.10015658D+03
     359       9 -0.34422534D+00  0.29814768D+01  0.30036556D+01  0.26018027D+02  0.46141615D+02  0.46102362D+02
     361       8 -0.12239597D+01  0.13124437D+01  0.18209620D+01  0.34569054D+02  0.12950666D+03  0.13729095D+03
     365       9 -0.51948796D-01 -0.25974847D+01  0.26949663D+01  0.40817043D+02  0.13291236D+03  0.13091374D+03
     366       8 -0.11673716D+01 -0.14360722D+01  0.18670573D+01  0.24207941D+02  0.96993274D+02  0.90098285D+02
     366       9  0.17680066D+01  0.95876384D+00  0.20126665D+01  0.24244517D+02  0.99404937D+02  0.98480174D+02
     369      10  0.70937286D+00  0.20609047D+01  0.22165881D+01  0.10063767D+03  0.59078110D+02  0.77284909D+02
     369      11 -0.69120948D+00  0.19027361D+01  0.22432012D+01  0.10078937D+03  0.74436528D+02  0.11389985D+03
     369      12 -0.10511134D+01  0.18761439D+01  0.21758360D+01  0.10082550D+03  0.12002981D+03  0.10065075D+03
     370       8 -0.23631334D+01  0.13334962D+01  0.28699680D+01  0.36212154D+02  0.63284608D+02  0.29311133D+02
     370      11  0.27703641D+01  0.79090220D+00  0.28818950D+01  0.36672102D+02  0.12520656D+03  0.12548556D+03
     374      11  0.12699751D+01  0.18186981D+01  0.22567328D+01  0.59844555D+02  0.11453232D+03  0.11004684D+03
     375      11  0.34723111D+01 -0.44459882D+00  0.35008568D+01  0.24383757D+02  0.86024823D+02  0.85803800D+02
     379       9 -0.26516692D+01  0.72620428D+00  0.27537049D+01  0.36092968D+02  0.13648582D+03  0.13130133D+03
     379      10  0.56605934D+00 -0.26716981D+01  0.28293824D+01  0.36237098D+02  0.51263212D+02  0.35197078D+02
     379      11  0.26910579D+01  0.53725834D+00  0.28803473D+01  0.36335194D+02  0.56703046D+02  0.88388315D+02
     384       8 -0.69345218D+00 -0.26740719D+01  0.28464419D+01  0.26982657D+02  0.13944933D+03  0.14481010D+03
     384       9 -0.29154530D+01  0.24695851D+00  0.29998470D+01  0.27088339D+02  0.14063838D+03  0.16702033D+03
     384      12  0.12392265D+01 -0.26319076D+01  0.29737452D+01  0.27265388D+02  0.27457512D+02  0.34023942D+02
     386      10 -0.10902829D+01 -0.21112951D+01  0.24019933D+01  0.40469173D+02  0.56346705D+02  0.63111641D+02
     386      11 -0.21447134D+01 -0.82141516D+00  0.24109317D+01  0.40559915D+02  0.62406846D+02  0.52804988D+02
     388       9  0.38095615D+00  0.25946692D+01  0.26440464D+01  0.55994985D+02  0.10639683D+03  0.12077666D+03
     388      10 -0.10270350D+01 -0.22214858D+01  0.25202296D+01  0.56225361D+02  0.79750079D+02  0.10202934D+03
     392      11 -0.37819898D-01  0.30354782D+01  0.30357239D+01  0.97721014D+02  0.92506221D+02  0.94656052D+02
     392      12  0.30857439D-01  0.31201049D+01  0.31209850D+01  0.97701039D+02  0.90908515D+02  0.93283175D+02
     400       9  0.10067273D+01  0.25904355D+01  0.28136884D+01  0.66824621D+02  0.63772830D+02  0.56039316D+02
     400      11 -0.24514434D+01  0.68183998D+00  0.27273023D+01  0.67262097D+02  0.62666819D+02  0.75134260D+02
     400      12  0.18883666D+01  0.18234756D+01  0.28504249D+01  0.67278885D+02  0.11036993D+03  0.12197231D+03
     405      10 -0.18854293D+01 -0.99448025D+00  0.21720757D+01  0.61778271D+02  0.77398608D+02  0.86027103D+02
     405      12  0.22547272D+01 -0.51809364D+00  0.24213611D+01  0.61932364D+02  0.82630322D+02  0.62156349D+02
     409       8  0.77095729D+00  0.23331898D+01  0.25124847D+01  0.95323128D+02  0.90248088D+02  0.75645770D+02
     409      11  0.10268273D+01  0.23279381D+01  0.25515877D+01  0.96312960D+02  0.72107501D+02  0.64020916D+02
     409      12  0.18880964D-01  0.24525553D+01  0.24689838D+01  0.96335555D+02  0.10530557D+03  0.99171932D+02
     410       8  0.15388940D+01  0.24971904D+01  0.29449304D+01  0.10024119D+03  0.75234054D+02  0.83926002D+02
     410       9  0.24471318D+01  0.13131719D+01  0.28902976D+01  0.10071702D+03  0.93954692D+02  0.68327709D+02
     410      12 -0.25093105D+01 -0.10992483D+01  0.27898241D+01  0.10159769D+03  0.77057175D+02  0.88884723D+02
     416       8  0.14796211D+01  0.87290127D-01  0.20199728D+01  0.94584985D+02  0.90823329D+02  0.22095700D+02
     416      10  0.13325125D+00 -0.18428383D+01  0.18965205D+01  0.94810722D+02  0.13526955D+03  0.11211593D+03
     419       8 -0.12775085D+01  0.73054605D+00  0.18121295D+01  0.75101962D+02  0.86115747D+02  0.45681007D+02
     419      10 -0.87187970D+00 -0.10009058D+01  0.18024223D+01  0.75252405D+02  0.99252035D+02  0.53871144D+02
     419      12  0.96845004D+00 -0.13669534D+01  0.18547347D+01  0.75320690D+02  0.49335229D+02  0.72553976D+02
     426       9  0.38670667D+00  0.16468507D+01  0.22226575D+01  0.85278719D+02  0.66160835D+02  0.12713801D+03
     426      11 -0.35384626D+00  0.21941487D+01  0.22444559D+01  0.85492813D+02  0.33326436D+02  0.21148755D+02
     428       8  0.32832130D+01 -0.22419354D+00  0.32915870D+01  0.21870642D+02  0.11519499D+03  0.11710117D+03
     428      11 -0.32235920D+01  0.23633800D+00  0.32700620D+01  0.22329320D+02  0.67518481D+02  0.62220455D+02
     428      12  0.32454713D+01  0.11588728D+01  0.34966389D+01  0.22317088D+02  0.72423604D+02  0.74921511D+02
     429       8  0.13753765D+01  0.18679766D+01  0.23314875D+01  0.69606337D+02  0.81496404D+02  0.74611562D+02
     429       9  0.16516878D+01  0.16271377D+01  0.23355096D+01  0.69815139D+02  0.87302936D+02  0.77863427D+02
     429      11  0.81350466D+00 -0.20827586D+01  0.22927114D+01  0.70187647D+02  0.81023593D+02  0.92544375D+02
     433       8  0.15701034D+01  0.22510580D+01  0.28768417D+01  0.42255467D+02  0.13608323D+03  0.13955415D+03
     437      10  0.18181664D+01 -0.17890304D+01  0.25518670D+01  0.54120998D+02  0.81366288D+02  0.85354529D+02
     437      12  0.27090367D+01  0.63929872D+00  0.27871685D+01  0.54299237D+02  0.83965638D+02  0.83847302D+02
     442       8  0.24958365D+01  0.19315388D+01  0.31709223D+01  0.49218755D+02  0.85408561D+02  0.74899513D+02
     442      10  0.18093908D+01  0.28582576D+01  0.33866983D+01  0.49978494D+02  0.82523313D+02  0.83977329D+02
     446       8 -0.84108057D-01 -0.16159739D+01  0.17796102D+01  0.65151873D+02  0.75407668D+02  0.92466667D+02
     446       9  0.16906682D+01  0.26405124D+00  0.18355149D+01  0.65221087D+02  0.85064468D+02  0.59920405D+02
     446      10 -0.30749860D+00  0.16661283D+01  0.17412386D+01  0.65296050D+02  0.10282983D+03  0.96897390D+02
     446      11 -0.16457389D+01 -0.30684340D+00  0.16790142D+01  0.65352885D+02  0.64901893D+02  0.65306622D+02
     452       8 -0.22576720D+01  0.66673853D-01  0.22587949D+01  0.50963267D+02  0.91489419D+02  0.90748844D+02
     452       9  0.13868615D+01  0.20658461D+01  0.24882503D+01  0.51117920D+02  0.91281334D+02  0.92437426D+02
     455       8  0.12670523D+01 -0.17562518D+01  0.22015584D+01  0.91015505D+02  0.89136911D+02  0.10129796D+03
     455       9 -0.60065229D+00 -0.19415544D+01  0.20357952D+01  0.91240776D+02  0.10921483D+03  0.10345472D+03
     455      10 -0.22098141D+01  0.21933026D+00  0.22541461D+01  0.91457085D+02  0.10385387D+03  0.10430005D+03
     455      11  0.68541218D+00  0.21212742D+01  0.22997631D+01  0.91621837D+02  0.83274045D+02  0.59081778D+02
     455      12  0.13748858D+01 -0.16407306D+01  0.22674299D+01  0.91655405D+02  0.80268835D+02  0.10137467D+03
     456      10  0.14943962D+01  0.22068428D+01  0.26653889D+01  0.53890734D+02  0.92771956D+02  0.91634157D+02
     468       8 -0.15262319D+01 -0.11947977D+01  0.20363752D+01  0.90919947D+02  0.42738455D+02  0.10277966D+02
     468       9  0.19085217D+01 -0.93216978D-01  0.21962055D+01  0.91051821D+02  0.12951040D+03  0.14570183D+03
     468      11 -0.15126097D+01 -0.12306273D+00  0.20580223D+01  0.91280038D+02  0.10232835D+03  0.50093481D+02
     471       8 -0.81007915D+00  0.21488186D+01  0.27293451D+01  0.49225845D+02  0.33514905D+02  0.25491532D+02
     471       9  0.18335941D+01  0.10235143D+01  0.27500810D+01  0.49339088D+02  0.13993169D+03  0.14648944D+03
     472      11  0.35613737D+01 -0.68256637D+00  0.36261971D+01  0.31973925D+02  0.81843922D+02  0.82886772D+02
     486       9 -0.13892793D+01 -0.13129743D+01  0.19118751D+01  0.89047921D+02  0.89511058D+02  0.93975922D+02
     486      11  0.19623338D+01 -0.26248511D+00  0.19808708D+01  0.89337895D+02  0.86342907D+02  0.90555082D+02
     491       8 -0.25862615D+01  0.14323395D+01  0.29733115D+01  0.33909585D+02  0.52652826D+02  0.56578631D+02
     491      11 -0.29476828D+01  0.18880318D+00  0.30838445D+01  0.34550105D+02  0.11513759D+03  0.84945231D+02
     492       8  0.11355122D+01  0.20533445D+01  0.23587063D+01  0.81373738D+02  0.87440808D+02  0.90163867D+02
     492      10  0.17586921D+01  0.15390159D+01  0.23370247D+01  0.81790146D+02  0.97277521D+02  0.99230883D+02
     492      12 -0.21934161D-01 -0.21601901D+01  0.21605786D+01  0.81981614D+02  0.91631950D+02  0.10082561D+03
     496       9  0.25766080D+01 -0.22073091D+01  0.33937610D+01  0.23545100D+02  0.83827598D+02  0.85930119D+02
     496      12  0.20698191D+01 -0.26003384D+01  0.33235401D+01  0.23993741D+02  0.85086741D+02  0.83038558D+02
     503       8 -0.19966177D+01 -0.10209187D+00  0.24917394D+01  0.86212848D+02  0.59144456D+02  0.16458164D+02
     503       9 -0.28336301D+00  0.20283642D+01  0.25731890D+01  0.86408881D+02  0.11713792D+03  0.10939483D+03
     503      12 -0.16735403D+01  0.14115178D+01  0.25015047D+01  0.86804206D+02  0.10313104D+03  0.54940735D+02
     505       8 -0.76884620D+00  0.30977052D+01  0.32395583D+01  0.30503448D+02  0.11783025D+03  0.13221968D+03
     505      12 -0.31764562D+01 -0.20821005D+00  0.31860351D+01  0.31058390D+02  0.41981996D+02  0.39589549D+02
     513      11 -0.61078925D+00  0.29697902D+01  0.30548910D+01  0.67183063D+02  0.85149593D+02  0.94758710D+02
     513      12 -0.17884071D+01 -0.21596406D+01  0.28063053D+01  0.67172553D+02  0.98677241D+02  0.10252168D+03
     533       9  0.10709783D+01  0.22789498D+01  0.25182898D+01  0.31459370D+02  0.92065542D+02  0.92536958D+02
     533      11 -0.10678608D+01 -0.20789522D+01  0.23378934D+01  0.31658082D+02  0.88208903D+02  0.91149833D+02
     535      11  0.13123497D+01 -0.16851747D+01  0.21384336D+01  0.85804907D+02  0.84096021D+02  0.78909943D+02
     535      12 -0.13049916D+01 -0.16245679D+01  0.21096946D+01  0.85827440D+02  0.98996797D+02  0.99286763D+02
     542      11  0.56019411D+00 -0.17314927D+01  0.20070813D+01  0.21028904D+02  0.52528333D+02  0.36229538D+02
     547      11  0.21306646D+01 -0.54007444D+00  0.24515395D+01  0.72693482D+02  0.12217261D+03  0.87143759D+02
     547      12  0.52532874D+00  0.23316533D+01  0.24107175D+01  0.72710783D+02  0.40637100D+02  0.36126181D+02
     552       9  0.17579284D+01 -0.79720292D+00  0.25309176D+01  0.57045790D+02  0.13208667D+03  0.11973436D+03
     552      11 -0.38071791D+00 -0.18529642D+01  0.25841057D+01  0.57244030D+02  0.45091019D+02  0.10724916D+03
     554       8  0.96858658D+00  0.24309034D+01  0.27137204D+01  0.55186848D+02  0.95286059D+02  0.88894673D+02
     554      12 -0.23462116D+01 -0.91258468D+00  0.25584170D+01  0.55775404D+02  0.10651974D+03  0.11140881D+03
     563       8 -0.84195069D+00  0.21041216D+01  0.27126720D+01  0.64857902D+02  0.71246182D+02  0.12182356D+03
     563      11  0.19677561D+01 -0.15644119D+01  0.26888145D+01  0.65409904D+02  0.56649927D+02  0.83674710D+02
     568       8  0.32824374D+01 -0.86994198D+00  0.33967731D+01  0.68067466D+02  0.94064601D+02  0.91043331D+02
     568       9 -0.20270437D+01 -0.19186292D+01  0.27946298D+01  0.68574459D+02  0.93754139D+02  0.88621368D+02
     569       9 -0.25742625D+01 -0.13632091D+01  0.29173611D+01  0.43216215D+02  0.82291000D+02  0.75260168D+02
     569      10 -0.49624836D+00  0.29835481D+01  0.30273487D+01  0.43528640D+02  0.95955844D+02  0.10339443D+03
     570      10  0.15289458D+01 -0.21546964D+01  0.26704621D+01  0.20518713D+02  0.50940590D+02  0.55122241D+02
     570      12 -0.24232354D+01 -0.26190832D+00  0.26205779D+01  0.20573249D+02  0.53619111D+02  0.15448332D+02
     574      10 -0.63058465D+00 -0.19841392D+01  0.20835966D+01  0.21581247D+02  0.75611142D+02  0.72257088D+02
     574      12 -0.65380303D+00  0.21055154D+01  0.22189048D+01  0.21624655D+02  0.97675663D+02  0.11253644D+03
     581      11 -0.20856568D+01  0.83913125D+00  0.22648578D+01  0.66626823D+02  0.90475675D+02  0.75625154D+02
     592       8 -0.11329518D+01 -0.17487185D+01  0.22726312D+01  0.66972696D+02  0.13255062D+03  0.13516234D+03
     592      10  0.23952347D+01 -0.48904101D+00  0.24865756D+01  0.67285610D+02  0.47333032D+02  0.31914891D+02
     592      11 -0.21074848D+01  0.47831572D+00  0.23989838D+01  0.67398872D+02  0.12057462D+03  0.15828434D+03
     598      12  0.27182493D+01 -0.15710731D+01  0.31442589D+01  0.70996494D+02  0.10464564D+03  0.10112402D+03
     600       9 -0.18814060D+01  0.17306189D+01  0.25680230D+01  0.75540839D+02  0.97220666D+02  0.91830535D+02
     600      11 -0.17016450D+01 -0.21717288D+01  0.27592140D+01  0.76197250D+02  0.10272655D+03  0.10561336D+03
     602       9 -0.12645519D+01 -0.10315339D+01  0.19551986D+01  0.73740371D+02  0.82098718D+02  0.13150122D+03
     602      10 -0.16327875D+01  0.58023220D+00  0.20711033D+01  0.73844160D+02  0.10723943D+03  0.11376485D+03
     602      12  0.96297849D+00  0.19043316D+01  0.21341893D+01  0.73945464D+02  0.13676758D+03  0.13628219D+03
     603       8 -0.46817833D+00  0.18658354D+01  0.19347007D+01  0.84732888D+02  0.58349938D+02  0.66123318D+02
     603      10  0.53346159D+00  0.18975968D+01  0.19743724D+01  0.84959376D+02  0.12057289D+03  0.12689177D+03
     603      12  0.13136968D+01 -0.11299899D+01  0.17811555D+01  0.85072365D+02  0.11225719D+03  0.11210713D+03
     604       9 -0.24355256D+01 -0.30573039D+00  0.24819231D+01  0.82693363D+02  0.10048658D+03  0.90418658D+02
     604      10 -0.13118265D+01  0.20942701D+01  0.25507132D+01  0.82975141D+02  0.86915325D+02  0.10353583D+03
     604      11  0.23066315D+01  0.12669333D+01  0.26325673D+01  0.83192392D+02  0.10323264D+03  0.10342509D+03
     604      12 -0.28947085D+00 -0.23564306D+01  0.24088331D+01  0.83220366D+02  0.77443046D+02  0.68372388D+02
     610       9  0.20686074D+01  0.65338724D+00  0.25752060D+01  0.35638655D+02  0.47212455D+02  0.61542265D+02
     613       9  0.12735126D+01 -0.20654033D+01  0.24844955D+01  0.37851113D+02  0.97431962D+02  0.11668176D+03
     613      11  0.14570783D+01 -0.18791308D+01  0.24112194D+01  0.38092931D+02  0.10244410D+03  0.12240541D+03
     619       8 -0.49626243D+00  0.22316064D+01  0.22916924D+01  0.86769421D+02  0.60056713D+02  0.58451974D+02
     619       9 -0.11682328D+01  0.16497370D+01  0.22025455D+01  0.86965270D+02  0.95522902D+02  0.61233658D+02
     619      10 -0.14520734D+01  0.13666419D+01  0.22030630D+01  0.87136385D+02  0.92052326D+02  0.11678170D+03
     619      11 -0.12523362D+01  0.17860340D+01  0.22119062D+01  0.87271144D+02  0.11785970D+03  0.97776481D+02
     619      12  0.52991318D-01  0.19868861D+01  0.22243192D+01  0.87298585D+02  0.86679554D+02  0.12864868D+03
     624       8 -0.13141100D+01 -0.21597032D+01  0.25444315D+01  0.21097669D+02  0.10398112D+03  0.94356793D+02
     624      10  0.10055968D+01  0.26824912D+01  0.28653575D+01  0.21299037D+02  0.10452643D+03  0.10473653D+03
     624      12 -0.23538207D+01 -0.11829271D+01  0.26349663D+01  0.21391037D+02  0.10621913D+03  0.10718061D+03
     632       8  0.26730213D+00 -0.22927430D+01  0.23854847D+01  0.95330831D+02  0.62950978D+02  0.48560504D+02
     632      10 -0.34806243D+00  0.22233764D+01  0.23951432D+01  0.95907758D+02  0.90481815D+02  0.11199819D+03
