a+b
    2015       3      18       3      22

L = 2.00
alpha0 (deg) / E (MeV) / j0, sigma (cm2.sr.s.MeV)^-1
     154.8    2.23e-01    5.42e-02    5.05e-03    0.00e+00    6.19e-02    2.71e-02    5.05e-03    0.00e+00
     162.0    4.15e-02    1.70e-02    3.72e-03    0.00e+00    2.07e-02    1.20e-02    3.72e-03    0.00e+00
     169.2    1.98e-02    6.54e-03    0.00e+00    0.00e+00    1.40e-02    6.54e-03    0.00e+00    0.00e+00
     176.4    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00

L = 2.70
alpha0 (deg) / E (MeV) / j0, sigma (cm2.sr.s.MeV)^-1
                 26.00                   34.00                   42.00                   58.00
       3.6    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00
      10.8    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00
      18.0    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00
      25.2    2.61e-01    0.00e+00    0.00e+00    0.00e+00    2.61e-01    0.00e+00    0.00e+00    0.00e+00
      32.4    8.98e-02    2.03e-03    0.00e+00    0.00e+00    4.49e-02    2.03e-03    0.00e+00    0.00e+00
      39.6    2.32e-03    4.58e-03    0.00e+00    0.00e+00    2.32e-03    3.24e-03    0.00e+00    0.00e+00
      46.8    1.21e-01    3.58e-02    0.00e+00    0.00e+00    4.29e-02    2.07e-02    0.00e+00    0.00e+00
      54.0    5.09e-01    1.83e-01    1.08e-01    7.39e-03    1.47e-01    1.29e-01    6.25e-02    5.23e-03
      61.2    1.02e+00    5.90e-01    2.52e-01    0.00e+00    2.64e-01    1.86e-01    1.03e-01    0.00e+00
      68.4    9.63e-01    8.15e-01    2.48e-01    8.14e-02    1.97e-01    2.58e-01    1.24e-01    4.70e-02
      75.6    2.48e+00    1.50e+00    7.94e-01    2.09e-01    4.26e-01    3.74e-01    3.00e-01    9.32e-02
      82.8    9.21e-01    1.32e+00    3.24e-01    1.22e-01    2.23e-01    4.40e-01    1.87e-01    7.07e-02
      90.0    6.93e-01    3.34e+00    0.00e+00    0.00e+00    6.93e-01    3.34e+00    0.00e+00    0.00e+00
      97.2    1.14e+00    3.84e-01    3.76e-01    1.34e-02    3.28e-01    1.45e-01    1.68e-01    1.34e-02
     104.4    1.15e+00    2.01e+00    1.07e-01    1.85e-01    2.57e-01    5.03e-01    3.57e-02    8.27e-02
     111.6    1.69e+00    5.25e-01    9.69e-02    7.48e-02    4.11e-01    2.14e-01    6.85e-02    7.48e-02
     118.8    1.46e+00    2.64e-01    7.54e-02    2.65e-02    3.44e-01    1.08e-01    3.08e-02    2.65e-02
     126.0    3.88e-01    6.30e-01    0.00e+00    0.00e+00    1.08e-01    2.57e-01    0.00e+00    0.00e+00
     133.2    1.47e-01    9.91e-02    1.61e-01    0.00e+00    6.56e-02    9.91e-02    1.61e-01    0.00e+00
     140.4    1.08e-01    0.00e+00    0.00e+00    0.00e+00    1.08e-01    0.00e+00    0.00e+00    0.00e+00
     147.6    7.95e-02    0.00e+00    2.05e-03    0.00e+00    4.59e-02    0.00e+00    2.05e-03    0.00e+00
     154.8    8.37e-02    0.00e+00    0.00e+00    0.00e+00    5.92e-02    0.00e+00    0.00e+00    0.00e+00
     162.0    3.62e-03    0.00e+00    0.00e+00    0.00e+00    3.62e-03    0.00e+00    0.00e+00    0.00e+00
     169.2    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00
     176.4    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00

L = 2.80
alpha0 (deg) / E (MeV) / j0, sigma (cm2.sr.s.MeV)^-1
                 26.00                   34.00                   42.00                   58.00
       3.6    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00
      10.8    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00
      18.0    1.37e-02    0.00e+00    0.00e+00    0.00e+00    1.37e-02    0.00e+00    0.00e+00    0.00e+00
      25.2    5.46e-03    0.00e+00    0.00e+00    0.00e+00    5.46e-03    0.00e+00    0.00e+00    0.00e+00
      32.4    1.80e-03    0.00e+00    0.00e+00    0.00e+00    1.80e-03    0.00e+00    0.00e+00    0.00e+00
      39.6    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00
      46.8    1.09e-02    9.21e-03    0.00e+00    0.00e+00    1.09e-02    9.21e-03    0.00e+00    0.00e+00
      54.0    5.10e-01    4.10e-03    0.00e+00    0.00e+00    2.94e-01    4.10e-03    0.00e+00    0.00e+00
      61.2    5.85e-01    0.00e+00    0.00e+00    0.00e+00    5.85e-01    0.00e+00    0.00e+00    0.00e+00
      68.4    4.84e-02    4.52e-01    0.00e+00    0.00e+00    3.42e-02    4.52e-01    0.00e+00    0.00e+00
      75.6    9.48e-02    0.00e+00    1.02e-02    0.00e+00    5.47e-02    0.00e+00    1.02e-02    0.00e+00
      82.8    3.60e-01    0.00e+00    1.28e-01    0.00e+00    2.55e-01    0.00e+00    7.40e-02    0.00e+00
      90.0    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00
